Ticker,PE,PB,EV_EBITDA,ROE,IndustryPE,IndustryPB,IndustryEV_EBITDA,IndustryROE,MarketPE,MarketPB,Beta1Y
RCC,300.11515,1.85804,25.92658,0.99353,13.80704,1.2641,10.68648,11.06792,11.61063,1.79025,-0.109624263326125
RCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888500771858616
RYG,5.59785,0.50319,6.81595,9.41369,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.0
S12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106193919288559
S27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0150683762196404
S55,5.89535,0.52449,6.36565,12.9425,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.00935784104313652
S72,10.3012,0.51461,6.08922,5.11635,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.0268823881419988
S74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459423487860102
S96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0241094019514246
S99,8.69484,0.40046,6.1932,5.92565,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.721019702743739
SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01044131469355
SAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309632533545998
SBG,15.258,1.30365,9.01094,9.00543,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.0
SC5,6.29592,0.61476,17.30472,10.07109,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.221679654102904
SCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794700091843317
SCG,21.10157,3.21129,31.71867,15.77289,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.149184839212071
SCI,29.93021,0.70407,12.85767,2.74771,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.910316091679657
SCJ,12.01003,0.20429,4.7295,1.70737,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.726882827476525
SCL,11.27395,2.2197,3.26855,22.82023,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.639023714572455
SCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120833042347969
SCY,7.3092,0.65198,9.01498,9.21689,9.3223,1.64921,15.05617,18.30095,12.62532,1.64737,0.00570208148007186
SD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172210010494547
SD2,4.03356,0.59943,9.16387,15.97141,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.14787236587732
SD3,5.23549,2.38766,7.69491,47.5446,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.816751327328003
SD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645181988911815
SD5,8.74497,0.38512,9.35732,4.32917,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.271384291145564
SD6,36.18282,0.54569,91.95273,1.34309,15.61826,1.1691,10.42294,8.53116,11.81971,1.48866,0.0267943654228709
SD7,32.82091,0.28275,6.99295,0.87897,17.80881,1.20609,11.30253,7.63021,13.33211,1.60007,0.303035074389114
SD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23940571899695
SD9,10.01313,0.42881,4.52327,6.80492,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.369806928817249
SDA,6.26487,0.51888,50.45042,8.46485,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,1.09369501306519
SDB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0452051286589212
SDC,8.37444,0.40418,3.58918,4.68923,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.372495683961328
SDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799842462690508
SDG,52.45703,0.4407,6.65327,2.14143,18.31042,1.32119,10.41205,8.45476,13.80984,1.81215,0.0518861197766984
SDJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDK,6.04931,0.73921,2.55885,12.66281,7.75368,1.17899,13.40531,16.32932,13.99959,2.00495,0.183276380586902
SDN,9.05591,0.84465,3.64436,9.63381,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.100037711547389
SDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.114641822962958
SDT,2.37936,0.20849,9.10879,8.15939,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.148832941657183
SDU,5.6912,0.33293,8.89004,5.76277,18.84264,3.02363,17.84191,18.45972,12.15199,1.87441,-0.190224485914775
SDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317889169136187
SDX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00595119184790325
SFI,6.7226,0.82178,3.77797,12.40952,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.276812651601707
SFN,5.1815,0.62304,3.41493,12.17194,7.94843,1.30514,7.41182,17.32838,12.57264,1.93341,0.225824531667035
SGN,8.25205,1.19779,3.80592,16.51721,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.432211255332864
SGP,10.41879,1.2825,13.94781,12.91521,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,1.11786976143123
SGS,44.01748,1.02211,11.76736,2.45709,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.125732933425915
SHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.198064781633502
SHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.212900228366381
SIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0379936459093878
SIV,11.46272,0.0,1.99599,0.0,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.350163139878773
SJC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.349522062386028
SJE,4.2207,0.33813,6.8654,10.54083,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.185033562902984
SJG,4.7275,0.8338,10.82399,21.32839,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,-0.570284033696354
SJM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123482391210734
SNZ,9.96621,0.73732,6.74918,12.95694,19.65438,3.17472,17.81179,18.5949,12.57264,1.93341,0.53196113279699
SRF,9.08074,0.5193,16.06725,6.60611,5.31632,0.68464,3.38565,16.98726,12.57264,1.93341,0.500543011789976
SSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382378789152267
STG,8.44893,1.02555,4.31285,13.55425,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.174082114299363
STP,7.02525,0.43426,1.67559,6.12121,7.94843,1.30514,7.41182,17.32838,12.57264,1.93341,0.552072094354448
STS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00343487366593367
SVG,212.67962,0.5702,5.56574,0.26936,13.16287,1.40139,9.64837,11.54393,15.47979,2.07647,0.751126061709224
SVI,17.49245,0.53064,4.95918,3.04658,12.79381,1.35655,9.62716,11.49539,15.17366,2.04662,0.181891891361384
SVN,421.72414,0.33487,738.03301,0.07296,13.54852,1.23774,10.68134,11.08278,12.07029,1.86125,0.0472572733176507
SWC,4.55696,0.73926,3.88689,17.29801,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.532379636677451
SZE,28.65097,0.68394,5.50228,2.36766,5.31632,0.68464,3.38565,16.98726,12.57264,1.93341,-0.376823056789979
TA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38786158994147
TA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19379440079622
TA9,5.74787,0.81936,23.91227,14.83509,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.740077476596304
TAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265359348970217
TBD,16.07631,4.50621,12.61355,26.72358,14.65099,1.63352,9.43834,16.06733,12.57264,1.93341,-0.346114683651345
TBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.352088074225149
TBT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBX,86.22322,0.73403,4.46323,0.85955,13.53891,1.25261,10.79365,10.80048,16.27051,2.17748,0.0
TCD,7.08286,0.13021,26.56477,2.90911,13.04734,1.19055,10.6837,10.94545,11.97562,1.86411,1.04345300336753
TCK,5.19326,-3.49233,11.80853,0.0,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.0
TCL,5.6897,1.25885,4.95168,22.72826,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.224884917106425
TCR,5.14096,0.28843,4.34674,5.48057,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.338816078249167
TCW,4.43268,1.41166,2.62568,33.64976,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.189844291756008
TDF,8.32848,0.29758,4.91837,3.88672,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.123162166376037
TDP,21.9037,2.31008,10.01716,11.41759,10.66409,1.45672,6.9248,15.02327,12.57264,1.93341,0.282610314960407
TED,6.09851,1.80142,3.31668,40.23701,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,-0.205130139424996
TEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138983994123777
TGG,3.90936,0.59274,4.46912,24.57192,17.54289,1.18208,10.8899,7.80413,12.77487,1.60425,0.0
TGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511218055672868
THG,7.04228,1.34492,4.58752,19.21522,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.296802128697468
THU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301413646051175
TIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345333446033946
TJC,14.84053,0.6872,26.07961,3.01693,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,-0.130533498652555
TKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0524556227854647
TKC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TL4,14.22883,0.64856,19.28702,4.63163,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.0474240062802286
TLD,6.60969,0.60918,5.71296,9.60416,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.408052443676656
TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27992983601412
TMS,10.48216,1.09825,9.92401,11.448,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.218385038465603
TMX,10.99905,0.58009,4.17627,5.12065,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.00313986669700192
TNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324743650547074
TNT,21.55647,0.77879,7.14983,7.26274,10.0897,0.67213,7.47097,7.00839,12.57264,1.93341,0.797941727314703
TOT,4.83693,0.97093,3.37045,21.13385,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.181840681317458
TPP,2.94805,0.6675,3.58645,25.22172,7.94843,1.30514,7.41182,17.32838,12.57264,1.93341,-0.422179043704831
TR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38039922082455
TRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537527434490774
TRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.265789218578802
TRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TS3,8.92799,0.69752,6.26773,15.62537,17.80881,1.20609,11.30253,7.63021,13.33211,1.60007,0.384152335087832
TSA,21.87798,1.47283,8.96755,6.66566,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.0
TSB,213.07617,1.70003,6.5721,0.79477,13.54356,1.55312,9.20928,16.57475,12.498,1.80334,0.916877858469007
TSG,4.85169,0.0,0.82873,0.0,11.86821,1.95518,8.07529,18.47045,12.58362,1.93511,0.944810972450814
TTB,964.82,0.17519,43.54884,0.01809,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.0
TTC,3.07512,0.43809,-46.44302,15.19025,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.305079784262283
TTL,7.14409,0.50495,10.70885,7.81703,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.144716082490387
TTP,4.16359,0.73371,6.10069,13.97002,10.7947,0.8597,4.41934,7.76274,12.49585,1.5533,0.486631813302866
TTZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155469238497565
TV1,3.54926,1.08405,3.98478,30.6921,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.182364097824365
TV2,11.0877,1.42338,18.43328,12.76381,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,1.22128136252682
TV3,8.72851,0.96221,3.42079,10.45005,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.225872901204309
TV4,5.84637,1.05959,5.81149,16.33195,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.198042482054769
TVA,12.66285,0.84742,5.58659,6.69218,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,-0.0149505939844245
TVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.550012658288206
TVH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.128624451121785
TVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17696629293211
TXM,26.31728,0.27623,4.08405,1.05566,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.32438767733677
TYA,4.22191,0.80047,5.67718,19.15128,14.65099,1.63352,9.43834,16.06733,12.57264,1.93341,0.237173667216403
UCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.185603067686648
UDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296006080258676
UDJ,20.20023,0.45892,22.75706,2.26611,23.37307,3.07005,17.47532,14.88428,13.34286,1.91521,0.180932918339731
UDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00264293393886541
UEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13708838329533
ULG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243681358179636
USC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.206729663653347
USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13221789150944
UTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V12,8.93298,0.73304,10.16429,8.12072,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,-0.0740126368933215
V15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0241094019514246
VBC,4.84989,0.83795,4.81899,17.00325,7.94843,1.30514,7.41182,17.32838,12.57264,1.93341,0.038746281795193
VBH,46.13525,1.82371,1.37594,4.02619,14.8205,0.88255,5.71527,7.88207,13.33211,1.60007,-0.201883403534761
VBT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VC1,24.11994,0.52727,12.23652,2.20326,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,-0.309469969777423
VC2,17.5264,0.28669,28.07736,1.74538,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,1.46527654613186
VC5,0.0955,0.00945,15.07978,10.06782,13.6257,1.20332,9.64626,10.71521,15.66751,2.11452,-0.182644302740516
VC6,6.60069,1.18958,10.57543,18.67912,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.483695358193678
VC7,29.47311,0.54968,28.68618,2.40254,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,1.66587910163809
VC9,79.42636,1.16049,78.24593,1.47009,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.394950846638788
VCC,9.31844,0.71668,7.78664,7.94556,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.347628472492387
VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCG,2.9424,0.89897,11.22961,31.79055,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,1.09425549522579
VCM,2.29333,0.32539,1.46781,18.06613,7.94843,1.30514,7.41182,17.32838,12.57264,1.93341,-0.206241059439016
VCS,8.92926,1.01571,5.47048,11.08849,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,1.2045054702761
VCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12587070163774
VCX,15.87658,1.1663,4.43963,7.5983,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.0763612016988212
VE1,6.37613,0.59187,257.73951,9.43603,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.28027960823794
VE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VE3,148.69512,0.35204,11.0744,0.19383,13.51491,1.20272,10.28303,10.73056,14.34662,2.06988,-0.547996307410477
VE4,7454.33467,78.85514,95.49043,1.08389,12.73107,1.18483,10.27455,10.95969,15.47979,2.07647,0.0288135683349691
VE8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.215945962955093
VE9,13.10866,3.14095,1279.02183,23.5767,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.703355624029445
VEA,6.05263,1.95462,52.96637,28.04693,7.3063,1.23837,13.54748,17.45876,12.57264,1.93341,0.310277987645616
VFC,1050.2722,4.87958,24.22398,1.13679,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,-0.119490587405678
VFR,7.3763,0.4916,2.77035,6.74627,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.506954484518796
VGC,12.74298,1.54464,6.15902,16.50769,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,1.48294722436731
VGP,12.55718,0.84948,185.71479,6.95739,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,-0.120297899443531
VGR,15.73798,7.05657,19.41447,44.83472,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,-0.116518914839914
VHG,134.19044,1.94707,0.0,1.44188,14.8465,1.6671,6.75585,12.13449,14.20452,1.9132,1.14507656961472
VHH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310716439822297
VHL,8.02225,0.57935,2.48337,7.33691,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,-0.0293507291706291
VIH,10.05844,1.37807,4.86717,13.66111,17.80881,1.20609,11.30253,7.63021,13.33211,1.60007,0.398221909495768
VIN,36.71223,0.65734,18.18971,1.71801,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,-0.252834412880448
VIP,12.66153,0.54677,3.92859,4.17306,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.865057664923811
VIT,16.79745,2.00463,7.09024,13.78319,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,-0.329229789035773
VIW,44.27667,1.84423,15.22726,6.37887,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.085361249275784
VLB,3.66229,2.10711,5.3009,73.43326,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.783512316949492
VLG,14.51489,0.69468,2.93788,4.7266,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.209976100419908
VLP,0.04493,0.00982,0.63378,0.0,11.98539,0.69168,6.996,0.0,19.07347,1.71443,-0.361839533506084
VMC,47.74411,0.34392,9.39194,0.51524,6.46167,1.25323,13.65276,20.89819,14.12419,1.90061,0.27180583350883
VMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VMS,19.33789,2.08138,15.11856,10.72839,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,-0.348541565269348
VMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243085952833778
VNA,3.69933,0.7105,8.80254,21.22875,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.242696264157458
VNC,7.93669,2.25622,2.28265,32.02675,5.31632,0.68464,3.38565,16.98726,12.57264,1.93341,0.457716327532847
VNE,1.49796,0.2425,14.62537,15.46292,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.798648618192828
VNF,6.13532,0.68598,5.73733,12.01855,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.248917868244133
VNL,5.01498,0.80177,3.41657,16.67428,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.165345305196793
VNT,13.87045,1.49745,10.22247,11.21942,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,-0.0947052949365852
VOS,3.90906,0.76819,4.96841,19.35987,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,1.53582168787338
VPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.162206924850949
VPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14655253909923
VQC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990293926956648
VSA,8.92065,0.76141,3.35923,8.41943,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.121544041755362
VSC,16.03304,0.75794,7.92122,8.80068,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,1.30259252788207
VSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545594042508241
VSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043782313719852
VSI,5.85015,1.14541,4.79782,21.00934,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,-0.0699750614208273
VSM,6.11318,0.76129,1.44222,13.03698,7.94843,1.30514,7.41182,17.32838,12.57264,1.93341,0.225998269889716
VST,0.75298,-0.56268,12.4266,0.0,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,-0.237255802465872
VTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339586878625933
VTB,7.50024,0.72496,2.18184,9.51485,36.24015,8.4517,4.12612,18.87029,12.57264,1.93341,-0.0747220444287413
VTH,5.74747,0.70483,9.02026,14.56125,14.65099,1.63352,9.43834,16.06733,12.57264,1.93341,0.0595028297163605
VTK,26.8535,0.0,3.48352,0.0,6.74598,1.11667,8.74202,17.57901,12.57264,1.93341,1.40562506167257
VTO,5.50801,0.72428,1.68345,12.8698,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.921738451653535
VTP,30.81682,4.65371,11.56387,18.45768,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,1.42618604745387
VTS,5.96639,0.7141,4.45589,11.78006,13.75915,1.25979,10.6955,11.06937,12.1458,1.87277,0.252293818459504
VTV,491.52367,1.11456,5.6162,0.22707,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.854256628219109
VTX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363370494613854
VVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.222450208058171
VW3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540454868544209
VXB,27.56132,5.03738,38.52476,20.08472,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.135754842040392
VXT,46.61489,13.28691,2.6303,32.09379,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.26951933341863
WCS,10.44656,2.67823,8.56323,27.64045,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.107522655870742
WTC,14.74522,0.56475,7.83225,3.83009,13.55065,2.03069,8.61766,17.15027,15.47979,2.07647,0.159768098202795
X77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.101189237162046
XMC,15.41741,0.69018,12.846,4.77943,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.402857313704453
XMD,5.02195,0.38831,5.01187,7.95999,17.80881,1.20609,11.30253,7.63021,13.33211,1.60007,-0.908603110200414
YBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225074868409404
CKV,14.11433,0.68223,2.24556,4.78788,5.31632,0.68464,3.38565,16.98726,12.57264,1.93341,0.537375288918321
CMG,13.91729,1.35535,5.15379,12.80672,12.59741,2.80548,5.81275,24.17183,12.57264,1.93341,1.5421421097801
CMT,3.66268,0.56873,2.34348,16.97475,27.64163,5.2752,8.78729,24.22157,13.33211,1.60007,0.828312041013705
ELC,11.70745,1.04128,8.03718,9.2332,12.59741,2.80548,5.81275,24.17183,12.57264,1.93341,1.43535267402074
FPT,12.54972,3.06102,5.85333,26.10348,12.59741,2.80548,5.81275,24.17183,12.57264,1.93341,1.0710468017769
HIG,10.11912,0.68777,5.74586,6.89857,19.9808,4.00612,7.41249,25.50435,13.65145,1.79151,0.0978321324895846
HPT,43.33177,1.70726,16.12154,3.93998,12.59741,2.80548,5.81275,24.17183,12.57264,1.93341,0.176497259588165
ICT,10.67632,0.8378,9.56151,7.87981,6.74598,1.11667,8.74202,17.57901,12.57264,1.93341,0.612214703361271
ITD,9.95533,0.8333,3.01479,15.197,12.59741,2.80548,5.81275,24.17183,12.57264,1.93341,0.754976464695279
KST,6.2429,1.18075,3.19595,18.33195,19.7818,5.85572,9.27617,33.08941,12.57264,1.93341,0.268854940574194
LTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58057814212449
ONE,5.01013,0.61328,9.23735,13.21191,6.74598,1.11667,8.74202,17.57901,12.57264,1.93341,1.00735815135266
PMJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199413738405373
PMT,32.2525,0.44876,3.90463,0.0,6.17844,0.90095,2.5248,0.0,13.89361,1.64851,-0.342905778362378
POT,6.10373,1.1642,11.19974,21.25139,6.74598,1.11667,8.74202,17.57901,12.57264,1.93341,0.451363230942622
SAM,21.65826,0.51277,17.50306,2.58637,14.65099,1.63352,9.43834,16.06733,12.57264,1.93341,0.61841818433166
SBD,3.12506,0.63957,2.97703,20.11581,6.74598,1.11667,8.74202,17.57901,12.57264,1.93341,0.407558416608227
SGT,44.27545,0.58164,16.56031,1.0774,19.65438,3.17472,17.81179,18.5949,12.57264,1.93341,0.405957100611728
