TargetTicker,Ticker,SimilarityScore,DistanceScore,MetricsCoverage,PeerPool,SimilarityBasis,PeerRank,CompanyName,LegalName,Sector,EntityType
VHH,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VHH,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VHH,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VHH,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VHH,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VHH,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VHH,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VHH,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VHL,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VHL,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VHL,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VHL,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VHL,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VHL,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VHL,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VHL,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VHL,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VHL,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VIH,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VIH,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VIH,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VIH,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VIH,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VIH,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VIH,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VIH,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VIH,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VIH,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VIN,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VIN,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VIN,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VIN,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VIN,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VIN,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VIN,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VIN,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VIN,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VIN,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VIP,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VIP,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VIP,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VIP,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VIP,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VIP,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VIP,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VIP,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VIP,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VIP,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VIT,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VIT,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VIT,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VIT,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VIT,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VIT,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VIT,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VIT,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VIT,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VIT,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VIW,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VIW,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VIW,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VIW,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VIW,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VIW,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VIW,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VIW,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VIW,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VIW,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VLB,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VLB,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VLB,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VLB,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VLB,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VLB,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VLB,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VLB,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VLB,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VLB,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VLG,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VLG,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VLG,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VLG,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VLG,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VLG,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VLG,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VLG,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VLG,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VLG,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VLP,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VLP,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VLP,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VLP,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VLP,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VLP,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VLP,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VLP,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VLP,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VLP,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VMC,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VMC,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VMC,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VMC,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VMC,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VMC,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VMC,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VMC,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VMC,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VMC,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VMI,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VMI,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VMI,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VMI,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VMI,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VMI,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VMI,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VMI,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VMI,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VMI,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VMK,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VMK,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VMK,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VMK,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VMK,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VMK,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VMK,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VMK,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VMK,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VMK,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VMS,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VMS,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VMS,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VMS,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VMS,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VMS,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VMS,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VMS,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VMS,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VMS,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VMT,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VMT,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VMT,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VMT,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VMT,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VMT,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VMT,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VMT,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VMT,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VMT,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VNA,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VNA,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VNA,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VNA,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VNA,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VNA,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VNA,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VNA,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
VNA,ALV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,ALV,ALV,Công nghiệp,CORPORATE
VNA,AME,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,AME,AME,Công nghiệp,CORPORATE
VNC,ABR,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,ABR,ABR,Công nghiệp,CORPORATE
VNC,ACC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ACC,ACC,Công nghiệp,CORPORATE
VNC,ACE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ACE,ACE,Công nghiệp,CORPORATE
VNC,ACS,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,ACS,ACS,Công nghiệp,CORPORATE
VNC,ACV,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,ACV,ACV,Công nghiệp,CORPORATE
VNC,ADP,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,ADP,ADP,Công nghiệp,CORPORATE
VNC,AGE,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AGE,AGE,Công nghiệp,CORPORATE
VNC,ALC,,,0.0,ICB cấp 2: Công nghiệp,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,ALC,ALC,Công nghiệp,CORPORATE
