Ticker,Period,Metric,Value,DataType,SourceMode
SMC,2022-Q2,InterestExpense,-44422754666.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,InterestExpense,-49705121281.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q4,InterestExpense,-53780628929.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,InterestExpense,-44182796148.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q2,InterestExpense,-12566121922.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,InterestExpense,-49839015898.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,InterestExpense,-34746466473.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,InterestExpense,-25629953917.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,InterestExpense,-25640850025.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,InterestExpense,-42938829852.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q4,InterestExpense,-32674765718.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q3,InterestExpense,-30377502555.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q2,InterestExpense,-47302419942.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q1,InterestExpense,-35043234333.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q4,InterestExpense,-36233544792.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q3,InterestExpense,-24381567737.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q2,InterestExpense,-33616666004.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q1,InterestExpense,-21521115834.0,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,NPAT,24763562305.0,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,NPAT,17213039278.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,NPAT,356425721129.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,NPAT,-77833022528.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,NPAT,-81165384315.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,NPAT,126803760.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,NPAT,-24725006144.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,NPAT,-82417703362.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,NPAT,-90189227883.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,NPAT,179406110356.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q4,NPAT,-333349148266.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q3,NPAT,-178145406009.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q2,NPAT,-428687830095.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q1,NPAT,20881028549.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q4,NPAT,-551161484760.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q3,NPAT,-219408469306.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q2,NPAT,45201429353.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,NPAT,80539078498.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q4,NPAT,34068117085.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,NPAT,128849475539.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q2,NPAT,524521270855.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,NPAT,215620832070.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,NPAT,154231127429.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,NPAT,99966994995.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,NPAT,41827368233.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,NPAT,14479692844.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q4,NPAT,-5774489410.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q3,NPAT,35270633823.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q2,NPAT,39937102259.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q1,NPAT,35593365933.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q4,NPAT,-43172086218.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q3,NPAT,54067014856.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q2,NPAT,84874310913.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q1,NPAT,74040341987.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024,EBITDA,26.6039277526,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,EBITDA,-5.7773862088,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,EBITDA,-6.5239802591,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,EBITDA,-7.7390399815,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,EBITDA,-12.1663190848,ACTUAL,VNSTOCK_BRONZE
SMC,2025,EBITDA,24.3262604537,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,EBITDA,40.0797577873,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,EBITDA,44.3901311602,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,EBITDA,59.8734291365,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,EBITDA,28.4787665124,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,EBITDA,21.7473339792,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,EBITDA,7.7386960791,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,Depreciation,12816659056.0,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,Depreciation,8566191261.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,Depreciation,23260104285.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,Depreciation,18323189074.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,Depreciation,56485891505.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,Depreciation,-8131433921.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,Depreciation,26801237215.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,Depreciation,27829021978.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,Depreciation,33992566195.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,Depreciation,23001484102.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q4,Depreciation,-13176287722.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q3,Depreciation,33662725999.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q2,Depreciation,43678223076.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q1,Depreciation,31366613664.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q4,Depreciation,33415843638.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q3,Depreciation,36095368964.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q2,Depreciation,32745588366.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,Depreciation,29903805447.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q4,Depreciation,23251573159.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,Depreciation,24958187876.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q2,Depreciation,50041365732.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,Depreciation,-2235806989.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,Depreciation,67668464206.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,Depreciation,25564414255.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,Depreciation,47796099903.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,Depreciation,-1093151183.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q4,Depreciation,22675228519.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q3,Depreciation,20480636434.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q2,Depreciation,25282131938.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q1,Depreciation,23345790672.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q4,Depreciation,22835134676.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q3,Depreciation,-5920304912.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q2,Depreciation,44299865492.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q1,Depreciation,-5406881611.0,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,CFO,369425363184.0,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,CFO,-141591191780.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,CFO,-96293592858.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,CFO,150064196900.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,CFO,-344506941433.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,CFO,215300853024.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,CFO,-1187103588668.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,CFO,1092282557508.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,CFO,-443351464667.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,CFO,30097057822.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q4,CFO,1224434387948.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q3,CFO,602619913763.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q2,CFO,169792107854.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q1,CFO,391970111602.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q4,CFO,1619858668175.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q3,CFO,-1506344079633.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q2,CFO,-159582858763.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,CFO,997624226284.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q4,CFO,769393629107.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,CFO,-1002171598100.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q2,CFO,-36932749802.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,CFO,-497905570287.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,CFO,516018428251.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,CFO,-866892719198.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,CFO,63214359844.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,CFO,75729974962.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q4,CFO,704741924591.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q3,CFO,234049509080.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q2,CFO,-268970160478.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q1,CFO,-179596543645.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q4,CFO,271964348896.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q3,CFO,422070962703.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q2,CFO,-148036453.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q1,CFO,-523090831821.0,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,Capex,-2607501012.0,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,Capex,-648400914.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,Capex,-392400267.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,Capex,-174877811.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,Capex,2602298699.0,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,Capex,-4119963289.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,Capex,-1494286835.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,Capex,38636839.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,Capex,-14224661985.0,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,Capex,10996358039.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q4,Capex,-289889548337.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q3,Capex,-55272686196.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q2,Capex,-145550090068.0,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q1,Capex,-83193002223.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q4,Capex,24636160714.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q3,Capex,22842969522.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q2,Capex,-231159247831.0,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,Capex,-41393961792.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q4,Capex,-359133993356.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,Capex,-21793157190.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q2,Capex,-233337911162.0,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,Capex,7724491592.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,Capex,-39586833026.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,Capex,-645920062.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,Capex,-16205256891.0,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,Capex,-32312742561.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q4,Capex,-167991767191.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q3,Capex,15862084732.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q2,Capex,4515211195.0,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q1,Capex,-32298062683.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q4,Capex,-61683864928.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q3,Capex,-25574017671.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q2,Capex,-195612066160.0,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q1,Capex,-22471256146.0,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,ROE,0.3390405793,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,ROE,0.2251539465,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,ROE,0.191688576,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,ROE,-0.257881563,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,ROE,-0.2474966095,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,ROE,-0.2103529681,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,ROE,0.0768629296,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,ROE,-0.3428615849,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,ROE,-0.4026632832,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,ROE,-0.6657957067,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q4,ROE,-0.7009523542,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q3,ROE,-0.7198314767,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q2,ROE,-0.621942772,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q1,ROE,-0.3116562109,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q4,ROE,-0.2795731458,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q3,ROE,-0.0043608519,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q2,ROE,0.1233908148,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,ROE,0.4366542242,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,ROE,0.4817577785,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,ROE,0.3192826057,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,ROE,0.2098413161,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,ROE,0.1058130451,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,ROE,0.0599667074,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,ROE,0.0531640646,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q4,ROE,0.0698949182,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q3,ROE,0.0480550468,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q2,ROE,0.0628548763,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q1,ROE,0.0985896673,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q4,ROE,0.1370951063,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q3,ROE,0.2047503791,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q2,ROE,0.2207920023,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q1,ROE,0.199794282,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,ROA,0.0776832713,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,ROA,0.0446205727,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,ROA,0.0390206333,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,ROA,-0.0432473763,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,ROA,-0.0421850162,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,ROA,-0.0365213781,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,ROA,0.0118950344,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,ROA,-0.0563694597,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,ROA,-0.0668216148,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,ROA,-0.1105047233,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q4,ROA,-0.1220433138,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q3,ROA,-0.1360879405,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q2,ROA,-0.1278926465,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q1,ROA,-0.0673238355,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q4,ROA,-0.0668004262,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q3,ROA,-0.0010720063,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q2,ROA,0.031251934,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,ROA,0.1111462686,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,ROA,0.1187513788,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,ROA,0.0773524324,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,ROA,0.0518877551,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,ROA,0.0270404394,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,ROA,0.0153869059,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,ROA,0.0135706584,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q4,ROA,0.0180765759,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q3,ROA,0.0119702714,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q2,ROA,0.0156050861,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q1,ROA,0.024233262,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q4,ROA,0.0338679015,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q3,ROA,0.0505547973,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q2,ROA,0.052564682,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q1,ROA,0.0477186875,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,PB,0.6906730767,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,PB,0.7056874714,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,PB,0.9864829232,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,PB,1.5464576038,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,PB,1.1721778481,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,PB,1.0719486154,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,PB,0.9343162775,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,PB,0.6545909343,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,PB,0.5611286354,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,PB,1.4594702001,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q4,PB,0.9645726132,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q3,PB,0.6429882371,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q2,PB,0.638404202,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q1,PB,0.6118190624,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q4,PB,0.4112704633,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q3,PB,0.3482478318,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q2,PB,0.438019742,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,PB,0.5706785623,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,PB,0.9744413575,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,PB,1.168820411,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,PB,1.3217520857,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,PB,0.9898454841,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,PB,0.5346294904,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,PB,0.5045706771,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q4,PB,0.5212999073,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q3,PB,0.5491813915,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q2,PB,0.5439235989,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q1,PB,0.6473518922,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q4,PB,0.7043330778,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q3,PB,0.631107579,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q2,PB,0.7523262409,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q1,PB,0.6495733407,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,PE,2.2846204297,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,PE,3.7588175872,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,PE,5.6395206185,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,PE,-5.1606393379,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,PE,-4.3021977472,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,PE,-5.0102285122,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,PE,-1.9080501894,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,PE,-1.7900980932,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,PE,-1.3137884248,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,PE,-2.0435317837,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q4,PE,-0.8938023925,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q3,PE,-0.6984069805,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q2,PE,-0.7731432744,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q1,PE,-1.6664980876,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q4,PE,-1.2053542231,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q3,PE,-73.205317978,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q2,PE,3.4769867651,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,PE,1.8397807757,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,PE,2.3092234178,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,PE,4.0949502366,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,PE,6.5762611001,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,PE,9.480411946,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,PE,8.7294877478,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,PE,9.0224397829,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q4,PE,7.2735728778,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q3,PE,11.1779196693,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q2,PE,8.4058768464,ACTUAL,VNSTOCK_BRONZE
SMC,2019-Q1,PE,6.2497745202,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q4,PE,5.1258186643,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q3,PE,3.1103045387,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q2,PE,3.5211091759,ACTUAL,VNSTOCK_BRONZE
SMC,2018-Q1,PE,4.2883948022,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q2,DebtEquity,2.4303561326,ACTUAL,VNSTOCK_BRONZE
SMC,2026-Q1,DebtEquity,3.1458286477,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q4,DebtEquity,3.421002718,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q3,DebtEquity,5.7149888633,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q2,DebtEquity,5.2699334457,ACTUAL,VNSTOCK_BRONZE
SMC,2025-Q1,DebtEquity,5.0272351806,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q4,DebtEquity,4.7269999017,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q3,DebtEquity,5.3085572874,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q2,DebtEquity,4.8813315948,ACTUAL,VNSTOCK_BRONZE
SMC,2024-Q1,DebtEquity,4.5973580276,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q4,DebtEquity,6.7449544387,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q3,DebtEquity,4.9491260143,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q2,DebtEquity,4.7927452503,ACTUAL,VNSTOCK_BRONZE
SMC,2023-Q1,DebtEquity,3.9102647964,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q4,DebtEquity,3.8338717256,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q3,DebtEquity,3.1465018079,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q2,DebtEquity,3.4198442926,ACTUAL,VNSTOCK_BRONZE
SMC,2022-Q1,DebtEquity,2.7231236546,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q3,DebtEquity,2.6548040057,ACTUAL,VNSTOCK_BRONZE
SMC,2021-Q1,DebtEquity,3.3765179601,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q4,DebtEquity,3.2424324809,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q3,DebtEquity,2.8631529757,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q2,DebtEquity,2.9470568273,ACTUAL,VNSTOCK_BRONZE
SMC,2020-Q1,DebtEquity,3.0191900928,ACTUAL,VNSTOCK_BRONZE
