Ticker,Period,Metric,Value
STB,2025-Q1,NPL,0.025075465
STB,2024-Q4,NPL,0.024025288
STB,2024-Q3,NPL,0.0247371003
STB,2024-Q2,NPL,0.0242880347
STB,2024-Q1,NPL,0.0227863106
STB,2023-Q4,NPL,0.0227540042
STB,2023-Q3,NPL,0.0220044486
STB,2023-Q2,NPL,0.0178648355
STB,2023-Q1,NPL,0.0119096475
STB,2022-Q4,NPL,0.0098006424
STB,2022-Q3,NPL,0.00900981
STB,2022-Q2,NPL,0.0127430099
STB,2022-Q1,NPL,0.0150334727
STB,2021-Q4,NPL,0.0156218361
STB,2021-Q3,NPL,0.0156218361
STB,2021-Q1,NPL,0.01482545863837
STB,2020-Q4,NPL,0.0169873654
STB,2020-Q3,NPL,0.0213526309
STB,2020-Q2,NPL,0.021506933
STB,2020-Q1,NPL,0.019740774
STB,2019-Q4,NPL,0.0193673965
STB,2019-Q3,NPL,0.0199984199
STB,2019-Q2,NPL,0.0204083561
STB,2019-Q1,NPL,0.0214406948
STB,2018-Q4,NPL,0.0212861289
STB,2018-Q3,NPL,0.0318332314
STB,2018-Q2,NPL,0.0369741856
STB,2018-Q1,NPL,0.0401141325
STB,2025-Q2,CAR,0.0969
STB,2024-Q2,CAR,0.0899
STB,2023-Q2,CAR,0.094
STB,2022-Q2,CAR,0.0987
STB,2020-Q2,CAR,0.0936
STB,2026-Q2,CIR,0.2839314996
STB,2026-Q1,CIR,0.4521085051
STB,2025-Q4,CIR,0.4069317037
STB,2025-Q3,CIR,0.4655912185
STB,2025-Q2,CIR,0.4118497229
STB,2025-Q1,CIR,0.5037102832
STB,2024-Q4,CIR,0.4875799932
STB,2024-Q3,CIR,0.4542062425
STB,2024-Q2,CIR,0.5592426965
STB,2024-Q1,CIR,0.5153486781
STB,2023-Q4,CIR,0.4924884645
STB,2023-Q3,CIR,0.5086782201
STB,2023-Q2,CIR,0.4525796864
STB,2023-Q1,CIR,0.5023464934
STB,2022-Q4,CIR,0.4177573869
STB,2022-Q3,CIR,0.4390440879
STB,2022-Q2,CIR,0.3898838183
STB,2022-Q1,CIR,0.550708395
STB,2021-Q4,CIR,0.5773095373
STB,2021-Q3,CIR,0.5773095373
STB,2021-Q1,CIR,0.6439456343650818
STB,2020-Q4,CIR,0.6308087335
STB,2020-Q3,CIR,0.545780114
STB,2020-Q2,CIR,0.5540603303
STB,2020-Q1,CIR,0.6380361937
STB,2019-Q4,CIR,0.6331048179
STB,2019-Q3,CIR,0.5851149363
STB,2019-Q2,CIR,0.6922069006
STB,2019-Q1,CIR,0.5788959511
STB,2018-Q4,CIR,0.6712232277
STB,2018-Q3,CIR,0.6664801998
STB,2018-Q2,CIR,0.6532715178
STB,2018-Q1,CIR,0.7504701328
STB,2026-Q2,LDR,0.9816181355
STB,2026-Q1,LDR,1.0435607951
STB,2025-Q4,LDR,1.0130197662
STB,2025-Q3,LDR,0.9453225074
STB,2025-Q2,LDR,0.9417685608
STB,2025-Q1,LDR,0.9637239628
STB,2024-Q4,LDR,0.9513705409
STB,2024-Q3,LDR,0.9272472199
STB,2024-Q2,LDR,0.940731102
STB,2024-Q1,LDR,0.938221445
STB,2023-Q4,LDR,0.9451520715
STB,2023-Q3,LDR,0.9295834896
STB,2023-Q2,LDR,0.9180338538
STB,2023-Q1,LDR,0.9366728319
STB,2022-Q4,LDR,0.9645672221
STB,2022-Q3,LDR,0.9188838114
STB,2022-Q2,LDR,0.9082941099
STB,2022-Q1,LDR,0.9076780598
STB,2021-Q4,LDR,0.8510188362
STB,2021-Q3,LDR,0.8510188362
STB,2021-Q1,LDR,0.8279843330383301
STB,2020-Q4,LDR,0.795071281
STB,2020-Q3,LDR,0.746500948
STB,2020-Q2,LDR,0.728926368
STB,2020-Q1,LDR,0.7549713939
STB,2019-Q4,LDR,0.7385154658
STB,2019-Q3,LDR,0.7273374708
STB,2019-Q2,LDR,0.7197044436
STB,2019-Q1,LDR,0.7184620513
STB,2018-Q4,LDR,0.7344902395
STB,2018-Q3,LDR,0.7093450767
STB,2018-Q2,LDR,0.6932246438
STB,2018-Q1,LDR,0.6763487045
STB,2026-Q2,CASA,0.1672327342
STB,2026-Q1,CASA,0.1618329474
STB,2025-Q4,CASA,0.1525849951
STB,2025-Q3,CASA,0.1574213308
STB,2025-Q2,CASA,0.1772301026
STB,2025-Q1,CASA,0.1746152449
STB,2024-Q4,CASA,0.1826839342
STB,2024-Q3,CASA,0.1767269473
STB,2024-Q2,CASA,0.1876462779
STB,2024-Q1,CASA,0.1854570298
STB,2023-Q4,CASA,0.1860269346
STB,2023-Q3,CASA,0.1731686378
STB,2023-Q2,CASA,0.1697883743
STB,2023-Q1,CASA,0.1736549295
STB,2022-Q4,CASA,0.1920288005
STB,2022-Q3,CASA,0.2137152654
STB,2022-Q2,CASA,0.2258255937
STB,2022-Q1,CASA,0.2292803916
STB,2021-Q4,CASA,0.2281692027
STB,2021-Q3,CASA,0.2217533213
STB,2021-Q1,CASA,0.1967085963
STB,2020-Q4,CASA,0.1904195031
STB,2020-Q3,CASA,0.167707973
STB,2020-Q2,CASA,0.1640883195
STB,2020-Q1,CASA,0.1567782488
STB,2019-Q4,CASA,0.1703170792
STB,2019-Q3,CASA,0.1611353024
STB,2019-Q2,CASA,0.1557853087
STB,2019-Q1,CASA,0.1539977916
STB,2018-Q4,CASA,0.1510524794
STB,2018-Q3,CASA,0.1478936639
STB,2018-Q2,CASA,0.1454944113
STB,2018-Q1,CASA,0.1506548582
STB,2026-Q2,PB,2.2361840883
STB,2026-Q1,PB,2.1588565838
STB,2025-Q4,PB,2.0248198322
STB,2025-Q3,PB,1.6265131736
STB,2025-Q2,PB,1.9097587314
STB,2025-Q1,PB,1.562260285
STB,2024-Q4,PB,1.3186067812
STB,2024-Q3,PB,1.3014037762
STB,2024-Q2,PB,1.3021899667
STB,2024-Q1,PB,1.170660392
STB,2023-Q4,PB,1.1995438946
STB,2023-Q3,PB,1.2895897203
STB,2023-Q2,PB,1.4254252308
STB,2023-Q1,PB,1.3851697585
STB,2022-Q4,PB,1.2543052507
STB,2022-Q3,PB,1.2911650624
STB,2022-Q2,PB,0.9294916253
STB,2022-Q1,PB,1.2247148715
STB,2021-Q4,PB,1.5241809407
STB,2021-Q3,PB,1.9144035942
STB,2021-Q1,PB,1.722741015
STB,2020-Q4,PB,1.5073921879
STB,2020-Q3,PB,1.2757806655
STB,2020-Q2,PB,0.9331155917
STB,2020-Q1,PB,0.7497067876
STB,2019-Q4,PB,0.644122434
STB,2019-Q3,PB,0.7117009331
STB,2019-Q2,PB,0.781613988
STB,2019-Q1,PB,0.8141390536
STB,2018-Q4,PB,0.8457245341
STB,2018-Q3,PB,0.8873822924
STB,2018-Q2,PB,1.0258169412
STB,2018-Q1,PB,0.8760872981
STB,2026-Q2,PE,45.6014286266
STB,2026-Q1,PE,28.6847336239
STB,2025-Q4,PE,20.4103559455
STB,2025-Q3,PE,8.2988662062
STB,2025-Q2,PE,9.8575147558
STB,2025-Q1,PE,8.3139800665
STB,2024-Q4,PE,7.1857823637
STB,2024-Q3,PE,7.6284747551
STB,2024-Q2,PE,7.8111154116
STB,2024-Q1,PE,7.0724725554
STB,2023-Q4,PE,7.1074629014
STB,2023-Q3,PE,7.8171582993
STB,2023-Q2,PE,8.7764374357
STB,2023-Q1,PE,9.914175308
STB,2022-Q4,PE,9.6117784333
STB,2022-Q3,PE,11.5000985452
STB,2022-Q2,PE,9.2813665876
STB,2022-Q1,PE,11.0346240351
STB,2021-Q4,PE,14.9337694147
STB,2021-Q3,PE,18.1825174761
STB,2021-Q1,PE,18.9907384969
STB,2020-Q4,PE,17.010642484
STB,2020-Q3,PE,15.1383294184
STB,2020-Q2,PE,10.5288275769
STB,2020-Q1,PE,8.6179896697
STB,2019-Q4,PE,7.3339337474
STB,2019-Q3,PE,6.7095691479
STB,2019-Q2,PE,9.1693834837
STB,2019-Q1,PE,9.2694614088
STB,2018-Q4,PE,12.1633205905
STB,2018-Q3,PE,15.8344137843
STB,2018-Q2,PE,16.426649227
STB,2018-Q1,PE,14.599354914
STB,2026-Q2,TotalAssets,892048566000000.0
STB,2026-Q1,TotalAssets,859571527000000.0
STB,2025-Q4,TotalAssets,917119803000000.0
STB,2025-Q3,TotalAssets,848942045000000.0
STB,2025-Q2,TotalAssets,807339224000000.0
STB,2025-Q1,TotalAssets,757093326000000.0
STB,2024-Q4,TotalAssets,748094546000000.0
STB,2024-Q3,TotalAssets,702985596000000.0
STB,2024-Q2,TotalAssets,717312771000000.0
STB,2024-Q1,TotalAssets,693534553000000.0
STB,2023-Q4,TotalAssets,674389660000000.0
STB,2023-Q3,TotalAssets,651288299000000.0
STB,2023-Q2,TotalAssets,622177662000000.0
STB,2023-Q1,TotalAssets,596693994000000.0
STB,2022-Q4,TotalAssets,591994201000000.0
STB,2022-Q3,TotalAssets,564192851000000.0
STB,2022-Q2,TotalAssets,551422119000000.0
STB,2022-Q1,TotalAssets,552539011000000.0
STB,2021-Q4,TotalAssets,521196331000000.0
STB,2021-Q3,TotalAssets,494294982000000.0
STB,2021-Q2,TotalAssets,504533717000000.0
STB,2021-Q1,TotalAssets,497427679000000.0
STB,2020-Q4,TotalAssets,492636633000000.0
STB,2020-Q3,TotalAssets,485212606000000.0
STB,2020-Q2,TotalAssets,481897995000000.0
STB,2020-Q1,TotalAssets,459076447000000.0
STB,2019-Q4,TotalAssets,453581057000000.0
STB,2019-Q3,TotalAssets,450200240000000.0
STB,2019-Q2,TotalAssets,439170151000000.0
STB,2019-Q1,TotalAssets,425033040000000.0
STB,2018-Q4,TotalAssets,406040598000000.0
STB,2018-Q3,TotalAssets,403602479000000.0
STB,2018-Q2,TotalAssets,400686351000000.0
STB,2018-Q1,TotalAssets,381252451000000.0
STB,2026-Q2,GrossLoans,636028893000000.0
STB,2026-Q1,GrossLoans,626959810000000.0
STB,2025-Q4,GrossLoans,626392336000000.0
STB,2025-Q3,GrossLoans,606048204000000.0
STB,2025-Q2,GrossLoans,587960029000000.0
STB,2025-Q1,GrossLoans,564327201000000.0
STB,2024-Q4,GrossLoans,539314658000000.0
STB,2024-Q3,GrossLoans,525493361000000.0
STB,2024-Q2,GrossLoans,516634843000000.0
STB,2024-Q1,GrossLoans,500408346000000.0
STB,2023-Q4,GrossLoans,482731122000000.0
STB,2023-Q3,GrossLoans,472073361000000.0
STB,2023-Q2,GrossLoans,460470628000000.0
STB,2023-Q1,GrossLoans,448469026000000.0
STB,2022-Q4,GrossLoans,438627777000000.0
STB,2022-Q3,GrossLoans,420748053000000.0
STB,2022-Q2,GrossLoans,414561633000000.0
STB,2022-Q1,GrossLoans,413027822000000.0
STB,2021-Q4,GrossLoans,387929596000000.0
STB,2021-Q3,GrossLoans,356440303000000.0
STB,2021-Q2,GrossLoans,361109293000000.0
STB,2021-Q1,GrossLoans,356974593000000.0
STB,2020-Q4,GrossLoans,340268127000000.0
STB,2020-Q3,GrossLoans,320214546000000.0
STB,2020-Q2,GrossLoans,310694975000000.0
STB,2020-Q1,GrossLoans,306298730000000.0
STB,2019-Q4,GrossLoans,296029774000000.0
STB,2019-Q3,GrossLoans,290476749000000.0
STB,2019-Q2,GrossLoans,279420154000000.0
STB,2019-Q1,GrossLoans,271020322000000.0
STB,2018-Q4,GrossLoans,256622753000000.0
STB,2018-Q3,GrossLoans,253391900000000.0
STB,2018-Q2,GrossLoans,246691059000000.0
STB,2018-Q1,GrossLoans,229440983000000.0
STB,2026-Q2,CustomerDeposits,647939224000000.0
STB,2026-Q1,CustomerDeposits,600788965000000.0
STB,2025-Q4,CustomerDeposits,618341672000000.0
STB,2025-Q3,CustomerDeposits,641102057000000.0
STB,2025-Q2,CustomerDeposits,624314777000000.0
STB,2025-Q1,CustomerDeposits,585569336000000.0
STB,2024-Q4,CustomerDeposits,566881814000000.0
STB,2024-Q3,CustomerDeposits,566724116000000.0
STB,2024-Q2,CustomerDeposits,549184397000000.0
STB,2024-Q1,CustomerDeposits,533358461000000.0
STB,2023-Q4,CustomerDeposits,510744394000000.0
STB,2023-Q3,CustomerDeposits,507833203000000.0
STB,2023-Q2,CustomerDeposits,501583494000000.0
STB,2023-Q1,CustomerDeposits,478789403000000.0
STB,2022-Q4,CustomerDeposits,454740496000000.0
STB,2022-Q3,CustomerDeposits,457890375000000.0
STB,2022-Q2,CustomerDeposits,456417837000000.0
STB,2022-Q1,CustomerDeposits,457791917000000.0
STB,2021-Q4,CustomerDeposits,427386772000000.0
STB,2021-Q3,CustomerDeposits,418839499000000.0
STB,2021-Q2,CustomerDeposits,433943764000000.0
STB,2021-Q1,CustomerDeposits,431136898000000.0
STB,2020-Q4,CustomerDeposits,427971850000000.0
STB,2020-Q3,CustomerDeposits,428953971000000.0
STB,2020-Q2,CustomerDeposits,426236433000000.0
STB,2020-Q1,CustomerDeposits,405709054000000.0
STB,2019-Q4,CustomerDeposits,400844380000000.0
STB,2019-Q3,CustomerDeposits,399369977000000.0
STB,2019-Q2,CustomerDeposits,388242919000000.0
STB,2019-Q1,CustomerDeposits,377222877000000.0
STB,2018-Q4,CustomerDeposits,349197426000000.0
STB,2018-Q3,CustomerDeposits,357219509000000.0
STB,2018-Q2,CustomerDeposits,355860198000000.0
STB,2018-Q1,CustomerDeposits,339234749000000.0
STB,2026-Q2,Equity,62807249000000.0
STB,2026-Q1,Equity,61476611000000.0
STB,2025-Q4,Equity,59866744000000.0
STB,2025-Q3,Equity,62704792000000.0
STB,2025-Q2,Equity,59821207000000.0
STB,2025-Q1,Equity,57862377000000.0
STB,2024-Q4,Equity,54972070000000.0
STB,2024-Q3,Equity,51280500000000.0
STB,2024-Q2,Equity,49077949000000.0
STB,2024-Q1,Equity,47908999000000.0
STB,2023-Q4,Equity,45733864000000.0
STB,2023-Q3,Equity,43709987000000.0
STB,2023-Q2,Equity,41793014000000.0
STB,2023-Q1,Equity,40557793000000.0
STB,2022-Q4,Equity,38626996000000.0
STB,2022-Q3,Equity,36940248000000.0
STB,2022-Q2,Equity,35798125000000.0
STB,2022-Q1,Equity,35481093000000.0
STB,2021-Q4,Equity,34261337000000.0
STB,2021-Q3,Equity,33383145000000.0
STB,2021-Q2,Equity,30383791000000.0
STB,2021-Q1,Equity,29733870000000.0
STB,2020-Q4,Equity,28956242000000.0
STB,2020-Q3,Equity,28204602000000.0
STB,2020-Q2,Equity,27447702000000.0
STB,2020-Q1,Equity,27546545000000.0
STB,2019-Q4,Equity,26741640000000.0
STB,2019-Q3,Equity,26229856000000.0
STB,2019-Q2,Equity,25498994000000.0
STB,2019-Q1,Equity,25477238000000.0
STB,2018-Q4,Equity,24632366000000.0
STB,2018-Q3,Equity,23780895000000.0
STB,2018-Q2,Equity,23648604000000.0
STB,2018-Q1,Equity,23670441000000.0
STB,2026-Q2,NPAT,1346691000000.0
STB,2026-Q1,NPAT,1584404000000.0
STB,2025-Q4,NPAT,-2752462000000.0
STB,2025-Q3,NPAT,2901283000000.0
STB,2025-Q2,NPAT,2893598000000.0
STB,2025-Q1,NPAT,2896692000000.0
STB,2024-Q4,NPAT,3598078000000.0
STB,2024-Q3,NPAT,2201173000000.0
STB,2024-Q2,NPAT,2176839000000.0
STB,2024-Q1,NPAT,2111405000000.0
STB,2023-Q4,NPAT,2258942000000.0
STB,2023-Q3,NPAT,1634592000000.0
STB,2023-Q2,NPAT,1925126000000.0
STB,2023-Q1,NPAT,1899957000000.0
STB,2022-Q4,NPAT,1751123000000.0
STB,2022-Q3,NPAT,1211607000000.0
STB,2022-Q2,NPAT,803889000000.0
STB,2022-Q1,NPAT,1274076000000.0
STB,2021-Q4,NPAT,857867000000.0
STB,2021-Q3,NPAT,639728000000.0
STB,2021-Q2,NPAT,1112839000000.0
STB,2021-Q1,NPAT,801062000000.0
STB,2020-Q4,NPAT,836610000000.0
STB,2020-Q3,NPAT,716260000000.0
STB,2020-Q2,NPAT,343370000000.0
STB,2020-Q1,NPAT,785741000000.0
STB,2019-Q4,NPAT,531568000000.0
STB,2019-Q3,NPAT,771869000000.0
STB,2019-Q2,NPAT,307185000000.0
STB,2019-Q1,NPAT,844242000000.0
STB,2018-Q4,NPAT,858971000000.0
STB,2018-Q3,NPAT,163180000000.0
STB,2018-Q2,NPAT,371279000000.0
STB,2018-Q1,NPAT,396726000000.0
STB,2026-Q2,NetInterestIncome,6247243000000.0
STB,2026-Q1,NetInterestIncome,6042042000000.0
STB,2025-Q4,NetInterestIncome,5358002000000.0
STB,2025-Q3,NetInterestIncome,7874366000000.0
STB,2025-Q2,NetInterestIncome,6585077000000.0
STB,2025-Q1,NetInterestIncome,6863173000000.0
STB,2024-Q4,NetInterestIncome,6099184000000.0
STB,2024-Q3,NetInterestIncome,6365108000000.0
STB,2024-Q2,NetInterestIncome,6116566000000.0
STB,2024-Q1,NetInterestIncome,5950840000000.0
STB,2023-Q4,NetInterestIncome,5633088000000.0
STB,2023-Q3,NetInterestIncome,4851108000000.0
STB,2023-Q2,NetInterestIncome,5751436000000.0
STB,2023-Q1,NetInterestIncome,5836702000000.0
STB,2022-Q4,NetInterestIncome,6043398000000.0
STB,2022-Q3,NetInterestIncome,5761978000000.0
STB,2022-Q2,NetInterestIncome,2602299000000.0
STB,2022-Q1,NetInterestIncome,2739459000000.0
STB,2021-Q4,NetInterestIncome,2494886000000.0
STB,2021-Q3,NetInterestIncome,3313028000000.0
STB,2021-Q2,NetInterestIncome,3148209000000.0
STB,2021-Q1,NetInterestIncome,3008364000000.0
STB,2020-Q4,NetInterestIncome,3013620000000.0
STB,2020-Q3,NetInterestIncome,3035858000000.0
STB,2020-Q2,NetInterestIncome,2637199000000.0
STB,2020-Q1,NetInterestIncome,2839877000000.0
STB,2019-Q4,NetInterestIncome,1775524000000.0
STB,2019-Q3,NetInterestIncome,2924826000000.0
STB,2019-Q2,NetInterestIncome,2022480000000.0
STB,2019-Q1,NetInterestIncome,2457858000000.0
STB,2018-Q4,NetInterestIncome,2110038000000.0
STB,2018-Q3,NetInterestIncome,2070205000000.0
STB,2018-Q2,NetInterestIncome,1781696000000.0
STB,2018-Q1,NetInterestIncome,1671855000000.0
STB,2026-Q2,OperatingIncome,9950076000000.0
STB,2026-Q1,OperatingIncome,7538113000000.0
STB,2025-Q4,OperatingIncome,7694340000000.0
STB,2025-Q3,OperatingIncome,8796519000000.0
STB,2025-Q2,OperatingIncome,7769380000000.0
STB,2025-Q1,OperatingIncome,7796440000000.0
STB,2024-Q4,OperatingIncome,7410043000000.0
STB,2024-Q3,OperatingIncome,7237897000000.0
STB,2024-Q2,OperatingIncome,7154384000000.0
STB,2024-Q1,OperatingIncome,6874794000000.0
STB,2023-Q4,OperatingIncome,6708395000000.0
STB,2023-Q3,OperatingIncome,5926849000000.0
STB,2023-Q2,OperatingIncome,6737408000000.0
STB,2023-Q1,OperatingIncome,6800360000000.0
STB,2022-Q4,OperatingIncome,7832634000000.0
STB,2022-Q3,OperatingIncome,7054205000000.0
STB,2022-Q2,OperatingIncome,6129190000000.0
STB,2022-Q1,OperatingIncome,5125261000000.0
STB,2021-Q4,OperatingIncome,4614405000000.0
STB,2021-Q3,OperatingIncome,4198460000000.0
STB,2021-Q2,OperatingIncome,4746113000000.0
STB,2021-Q1,OperatingIncome,4145339000000.0
STB,2020-Q4,OperatingIncome,5016448000000.0
STB,2020-Q3,OperatingIncome,4810047000000.0
STB,2020-Q2,OperatingIncome,3561262000000.0
STB,2020-Q1,OperatingIncome,3883112000000.0
STB,2019-Q4,OperatingIncome,3774218000000.0
STB,2019-Q3,OperatingIncome,4018619000000.0
STB,2019-Q2,OperatingIncome,3300792000000.0
STB,2019-Q1,OperatingIncome,3541709000000.0
STB,2018-Q4,OperatingIncome,3717988000000.0
STB,2018-Q3,OperatingIncome,2946011000000.0
STB,2018-Q2,OperatingIncome,2669449000000.0
STB,2018-Q1,OperatingIncome,2343487000000.0
VIB,2026-Q2,ROE,0.1568967032
VIB,2026-Q1,ROE,0.1641680155
VIB,2025-Q4,ROE,0.1641480978
VIB,2025-Q3,ROE,0.1733706311
VIB,2025-Q2,ROE,0.1782239211
VIB,2025-Q1,ROE,0.1743564359
VIB,2024-Q4,ROE,0.1805599992
VIB,2024-Q3,ROE,0.185849709
VIB,2024-Q2,ROE,0.2051947574
VIB,2024-Q1,ROE,0.22988943
VIB,2023-Q4,ROE,0.2426116078
VIB,2023-Q3,ROE,0.262699214
VIB,2023-Q2,ROE,0.2766423221
VIB,2023-Q1,ROE,0.2840120954
VIB,2022-Q4,ROE,0.2974535289
VIB,2022-Q3,ROE,0.3077899212
VIB,2022-Q2,ROE,0.2885182505
VIB,2022-Q1,ROE,0.3033156342
VIB,2021-Q4,ROE,0.2828457128
VIB,2021-Q3,ROE,0.2828457128
VIB,2021-Q1,ROE,0.302703320980072
VIB,2020-Q4,ROE,0.2956575037
VIB,2020-Q3,ROE,0.2793015218
VIB,2020-Q2,ROE,0.2666135981
VIB,2020-Q1,ROE,0.2683903045
VIB,2019-Q4,ROE,0.2711012015
VIB,2019-Q3,ROE,0.2735902363
VIB,2019-Q2,ROE,0.2500176131
VIB,2019-Q1,ROE,0.2327572359
VIB,2018-Q4,ROE,0.2255360864
VIB,2018-Q3,ROE,0.2122803571
VIB,2018-Q2,ROE,0.1905595681
VIB,2018-Q1,ROE,0.1588990692
VIB,2026-Q2,ROA,0.0132200732
VIB,2026-Q1,ROA,0.0138335295
VIB,2025-Q4,ROA,0.0138868386
VIB,2025-Q3,ROA,0.0146531063
VIB,2025-Q2,ROA,0.0153336127
VIB,2025-Q1,ROA,0.015311374
VIB,2024-Q4,ROA,0.0159560419
VIB,2024-Q3,ROA,0.0169054759
VIB,2024-Q2,ROA,0.0188707952
VIB,2024-Q1,ROA,0.0211953246
VIB,2023-Q4,ROA,0.0227534931
VIB,2023-Q3,ROA,0.0242649813
VIB,2023-Q2,ROA,0.0252522096
VIB,2023-Q1,ROA,0.0253395663
VIB,2022-Q4,ROA,0.0259652264
VIB,2022-Q3,ROA,0.0251881758
VIB,2022-Q2,ROA,0.0227641999
VIB,2022-Q1,ROA,0.0231318412
VIB,2021-Q4,ROA,0.0213846275
VIB,2021-Q3,ROA,0.0213846275
VIB,2021-Q1,ROA,0.0227731633931398
VIB,2020-Q4,ROA,0.0216321367
VIB,2020-Q3,ROA,0.0209416473
VIB,2020-Q2,ROA,0.019550468
VIB,2020-Q1,ROA,0.0193925958
VIB,2019-Q4,ROA,0.0201818054
VIB,2019-Q3,ROA,0.0202071505
VIB,2019-Q2,ROA,0.0188141348
VIB,2019-Q1,ROA,0.0178567238
VIB,2018-Q4,ROA,0.0167267185
VIB,2018-Q3,ROA,0.0154315114
VIB,2018-Q2,ROA,0.0138408499
VIB,2018-Q1,ROA,0.0115244262
VIB,2026-Q2,NIM,0.0304094941
VIB,2026-Q1,NIM,0.0302837742
VIB,2025-Q4,NIM,0.0310544849
VIB,2025-Q3,NIM,0.0308728371
VIB,2025-Q2,NIM,0.0324750536
VIB,2025-Q1,NIM,0.0341517843
VIB,2024-Q4,NIM,0.0374896951
VIB,2024-Q3,NIM,0.0389105074
VIB,2024-Q2,NIM,0.0411463568
VIB,2024-Q1,NIM,0.0438150332
VIB,2023-Q4,NIM,0.0470517498
VIB,2023-Q3,NIM,0.0472558558
VIB,2023-Q2,NIM,0.0474797848
VIB,2023-Q1,NIM,0.0466777486
VIB,2022-Q4,NIM,0.047251546
VIB,2022-Q3,NIM,0.0450231535
VIB,2022-Q2,NIM,0.0432963725
VIB,2022-Q1,NIM,0.04384616
VIB,2021-Q4,NIM,0.0425615892
VIB,2021-Q3,NIM,0.0425615892
VIB,2021-Q1,NIM,0.0423235855996608
VIB,2020-Q4,NIM,0.0404628281
VIB,2020-Q3,NIM,0.0394564971
VIB,2020-Q2,NIM,0.0380334789
VIB,2020-Q1,NIM,0.037924115
VIB,2019-Q4,NIM,0.0393615126
VIB,2019-Q3,NIM,0.0384594127
VIB,2019-Q2,NIM,0.0389048427
VIB,2019-Q1,NIM,0.0390758717
VIB,2018-Q4,NIM,0.0378555143
VIB,2018-Q3,NIM,0.0367449535
VIB,2018-Q2,NIM,0.0348306562
VIB,2018-Q1,NIM,0.0319354308
VIB,2026-Q2,NPL,0.0292555811
VIB,2026-Q1,NPL,0.0294033006
VIB,2025-Q4,NPL,0.0296741241
VIB,2025-Q3,NPL,0.0332172453
VIB,2025-Q2,NPL,0.0355697568
VIB,2025-Q1,NPL,0.0379315747
VIB,2024-Q4,NPL,0.035102386
VIB,2024-Q3,NPL,0.0385187394
VIB,2024-Q2,NPL,0.0365759706
VIB,2024-Q1,NPL,0.0359839052
VIB,2023-Q4,NPL,0.0314425796
VIB,2023-Q3,NPL,0.0368018325
VIB,2023-Q2,NPL,0.0363424426
VIB,2023-Q1,NPL,0.0364006623
VIB,2022-Q4,NPL,0.0245181536
VIB,2022-Q3,NPL,0.0234740586
VIB,2022-Q2,NPL,0.0244856952
VIB,2022-Q1,NPL,0.0231750359
VIB,2021-Q4,NPL,0.0212205336
VIB,2021-Q3,NPL,0.0212205336
VIB,2021-Q1,NPL,0.0172650683671236
VIB,2020-Q4,NPL,0.0174459704
VIB,2020-Q3,NPL,0.0213765726
VIB,2020-Q2,NPL,0.0236929203
VIB,2020-Q1,NPL,0.0218673106
VIB,2019-Q4,NPL,0.0196327072
VIB,2019-Q3,NPL,0.0204301428
VIB,2019-Q2,NPL,0.0217969018
VIB,2019-Q1,NPL,0.0252112301
VIB,2018-Q4,NPL,0.0251891082
VIB,2018-Q3,NPL,0.0250406376
VIB,2018-Q2,NPL,0.0233129269
VIB,2018-Q1,NPL,0.0254503095
VIB,2024-Q2,CAR,0.1181
VIB,2023-Q2,CAR,0.1206
VIB,2022-Q2,CAR,0.1148
VIB,2020-Q2,CAR,0.0969
VIB,2019-Q2,CAR,0.0917
VIB,2026-Q2,CIR,0.3174164546
VIB,2026-Q1,CIR,0.3161494495
VIB,2025-Q4,CIR,0.3716269013
VIB,2025-Q3,CIR,0.3633210253
VIB,2025-Q2,CIR,0.3685132049
VIB,2025-Q1,CIR,0.3823029218
VIB,2024-Q4,CIR,0.3505894195
VIB,2024-Q3,CIR,0.3610760173
VIB,2024-Q2,CIR,0.3584286363
VIB,2024-Q1,CIR,0.3518075551
VIB,2023-Q4,CIR,0.2983120908
VIB,2023-Q3,CIR,0.2849896489
VIB,2023-Q2,CIR,0.2900400529
VIB,2023-Q1,CIR,0.3179793399
VIB,2022-Q4,CIR,0.343181393
VIB,2022-Q3,CIR,0.3609095136
VIB,2022-Q2,CIR,0.3257436854
VIB,2022-Q1,CIR,0.3547026665
VIB,2021-Q4,CIR,0.4638043594
VIB,2021-Q3,CIR,0.4638043594
VIB,2021-Q1,CIR,0.3885809481143951
VIB,2020-Q4,CIR,0.3980978491
VIB,2020-Q3,CIR,0.3710512061
VIB,2020-Q2,CIR,0.3945291931
VIB,2020-Q1,CIR,0.4553111404
VIB,2019-Q4,CIR,0.4216223537
VIB,2019-Q3,CIR,0.4136935301
VIB,2019-Q2,CIR,0.3975426369
VIB,2019-Q1,CIR,0.4362825151
VIB,2018-Q4,CIR,0.4419678486
VIB,2018-Q3,CIR,0.4589173491
VIB,2018-Q2,CIR,0.4672023471
VIB,2018-Q1,CIR,0.5095202351
VIB,2026-Q2,LDR,1.2508474112
VIB,2026-Q1,LDR,1.2208889314
VIB,2025-Q4,LDR,1.2966767904
VIB,2025-Q3,LDR,1.2104604098
VIB,2025-Q2,LDR,1.1697581657
VIB,2025-Q1,LDR,1.1837071619
VIB,2024-Q4,LDR,1.1726382711
VIB,2024-Q3,LDR,1.1639738709
VIB,2024-Q2,LDR,1.1263025049
VIB,2024-Q1,LDR,1.1430241896
VIB,2023-Q4,LDR,1.1258289924
